birth_cohort,education,labor_exp_age45,first_migration_age,total_trips,legal_status,latest_us_occupation,accumulated_us_experience,mean_proportion_low_income,label
1937,0.0,34.666666666666664,29.0,1,WD,Agrarian,18.0,0.5631442933612603,no_movement
1934,6.0,26.5,23.0,4,WOD,Agrarian,24.0,0.5631442933612603,no_movement
1927,3.0,30.416666666666668,30.0,1,WD,Agrarian,5.0,0.5631442933612603,downward
1957,2.0,29.25,33.0,1,WD,Agrarian,3.0,0.5631442933612603,undetermined
1934,6.0,32.0,17.0,3,WOD,Agrarian,72.0,0.5631442933612603,upward
1931,3.0,34.333333333333336,18.0,2,WOD,Agrarian,96.0,0.5631442933612603,upward
1961,12.0,18.0,24.0,2,WOD,Other,72.0,0.5631442933612603,undetermined
1967,6.0,18.5,17.0,2,WD,Manual,48.0,0.5631442933612603,undetermined
1960,6.0,23.0,23.0,2,WD,Manual,12.0,0.5631442933612603,undetermined
1927,0.0,38.083333333333336,25.0,1,WOD,Agrarian,1.0,0.5631442933612603,no_movement
1958,6.0,26.0,22.0,1,WD,Manual,72.0,0.5631442933612603,undetermined
1946,6.0,28.083333333333332,38.0,3,WD,Manual,18.0,0.5631442933612603,upward
1955,12.0,31.0,23.0,1,WOD,Other,12.0,0.5631442933612603,no_movement
1961,12.0,24.0,19.0,1,WD,Manual,24.0,0.5631442933612603,undetermined
1966,12.0,17.083333333333332,34.0,1,WOD,Manual,1.0,0.5631442933612603,undetermined
1962,3.0,28.083333333333332,32.0,1,WD,Manual,1.0,0.5631442933612603,undetermined
1951,6.0,26.75,22.0,4,WD,Agrarian,48.0,0.5631442933612603,no_movement
1938,2.0,29.833333333333332,21.0,5,WOD,Agrarian,10.0,0.5631442933612603,no_movement
1973,9.0,9.416666666666666,26.0,1,WOD,Manual,6.0,0.5631442933612603,undetermined
1950,5.0,31.0,23.0,1,WD,Agrarian,60.0,0.5631442933612603,upward
1956,12.0,26.833333333333332,38.0,1,WD,Manual,4.0,0.5631442933612603,undetermined
1961,5.0,32.0,29.0,1,WD,Other,24.0,0.5631442933612603,undetermined
1933,6.0,28.0,22.0,1,WOD,Agrarian,12.0,0.5631442933612603,no_movement
1948,2.0,29.833333333333332,23.0,1,WD,Other,108.0,0.5631442933612603,no_movement
1968,12.0,13.0,28.0,1,WOD,Other,24.0,0.5631442933612603,undetermined
1977,10.0,8.5,15.0,1,WD,Manual,24.0,0.5631442933612603,undetermined
1975,12.0,11.5,22.0,1,WD,Manual,36.0,0.5631442933612603,undetermined
1978,6.0,2.8333333333333335,20.0,1,WD,Manual,10.0,0.5631442933612603,undetermined
1936,6.0,27.0,31.0,1,WOD,Manual,240.0,0.5631442933612603,no_movement
1941,3.0,26.0,20.0,2,WD,Manual,156.0,0.5631442933612603,no_movement
1973,9.0,10.25,22.0,1,WD,Manual,12.0,0.5631442933612603,undetermined
1974,4.0,9.083333333333334,25.0,1,WD,Other,7.0,0.5631442933612603,undetermined
1961,12.0,31.0,13.0,1,WD,Other,72.0,0.5631442933612603,undetermined
1939,0.0,28.666666666666668,37.0,6,WD,Manual,120.0,0.5631442933612603,downward
1962,12.0,21.0,18.0,2,WD,Manual,60.0,0.3036757590987357,undetermined
1972,6.0,12.166666666666666,18.0,2,WD,Manual,8.0,0.3036757590987357,undetermined
1951,0.0,30.5,35.0,2,WD,Agrarian,18.0,0.3036757590987357,no_movement
1946,3.0,29.833333333333332,23.0,2,WD,Agrarian,10.0,0.3036757590987357,no_movement
1965,6.0,22.083333333333332,28.0,2,WD,Agrarian,13.0,0.3036757590987357,undetermined
1940,3.0,31.0,19.0,2,WD,Agrarian,12.0,0.3036757590987357,no_movement
1938,1.0,26.916666666666668,25.0,4,WD,Agrarian,324.0,0.3036757590987357,no_movement
1975,6.0,11.0,20.0,1,WD,Manual,12.0,0.3036757590987357,undetermined
1962,8.0,22.416666666666668,23.0,4,WOD,Manual,23.0,0.3036757590987357,undetermined
1933,3.0,29.333333333333332,21.0,2,WOD,Agrarian,4.0,0.3036757590987357,no_movement
1964,6.0,23.583333333333332,22.0,1,WD,Other,7.0,0.3036757590987357,undetermined
1974,6.0,13.333333333333334,22.0,1,WD,Agrarian,10.0,0.3036757590987357,undetermined
1958,8.0,26.0,18.0,1,WD,Manual,36.0,0.3036757590987357,undetermined
1971,9.0,14.5,14.0,2,WOD,Agrarian,39.0,0.3036757590987357,undetermined
1935,0.0,30.166666666666668,25.0,1,WOD,Agrarian,2.0,0.3036757590987357,no_movement
1937,2.0,38.0,21.0,1,WOD,Agrarian,60.0,0.3036757590987357,no_movement
1973,6.0,12.0,24.0,1,WD,Manual,24.0,0.3036757590987357,undetermined
1922,2.0,17.0,38.0,1,WOD,Manual,228.0,0.3036757590987357,undetermined
1971,6.0,15.25,24.0,1,WD,Manual,3.0,0.3036757590987357,undetermined
1963,6.0,19.666666666666668,20.0,4,WD,Manual,32.0,0.3036757590987357,undetermined
1970,6.0,18.833333333333332,25.0,1,WD,Manual,22.0,0.3036757590987357,undetermined
1948,4.0,30.0,20.0,2,WOD,Manual,384.0,0.3036757590987357,downward
1931,0.0,23.166666666666668,15.0,10,WOD,Agrarian,26.0,0.3036757590987357,no_movement
1964,4.0,26.083333333333332,27.0,1,WD,Manual,10.0,0.3036757590987357,undetermined
1955,5.0,33.25,30.0,4,WD,Manual,165.0,0.3036757590987357,no_movement
1956,8.0,26.5,24.0,1,WD,Manual,6.0,0.3036757590987357,undetermined
1946,3.0,30.0,39.0,2,WOD,Other,24.0,0.3036757590987357,downward
1936,3.0,31.0,30.0,2,WOD,Manual,24.0,0.3036757590987357,no_movement
1972,3.0,14.5,28.0,1,WD,Other,6.0,0.3036757590987357,undetermined
1971,8.0,14.666666666666666,22.0,2,WOD,Manual,8.0,0.3036757590987357,undetermined
1971,6.0,14.75,24.0,1,WD,Other,3.0,0.3036757590987357,undetermined
1958,6.0,29.25,33.0,1,WOD,Other,3.0,0.3036757590987357,undetermined
1966,6.0,19.5,31.0,1,WD,Other,6.0,0.3036757590987357,undetermined
1960,2.0,27.916666666666668,39.0,1,WOD,Manual,5.0,0.3036757590987357,undetermined
1976,6.0,3.0833333333333335,25.0,1,WOD,Manual,6.0,0.3979863843292437,undetermined
1968,8.0,18.0,20.0,1,WOD,Manual,96.0,0.3979863843292437,undetermined
1941,8.0,28.333333333333332,45.0,1,WD,Manual,4.0,0.3979863843292437,no_movement
1968,9.0,20.0,14.0,3,WOD,Other,144.0,0.3979863843292437,undetermined
1962,9.0,21.25,17.0,2,WOD,Manual,9.0,0.3979863843292437,undetermined
1970,9.0,14.416666666666666,30.0,1,WOD,Manual,11.0,0.3979863843292437,undetermined
1957,6.0,37.0,15.0,2,WD,Manual,24.0,0.3979863843292437,undetermined
1971,8.0,14.5,30.0,1,WOD,Manual,6.0,0.3979863843292437,undetermined
1934,6.0,33.0,32.0,1,WOD,Manual,432.0,0.3979863843292437,no_movement
1965,6.0,22.0,28.0,1,WOD,Manual,24.0,0.3979863843292437,undetermined
1968,12.0,26.666666666666668,26.0,1,WOD,Manual,8.0,0.3979863843292437,undetermined
1922,11.0,28.0,62.0,1,WOD,Other,132.0,0.3979863843292437,no_movement
1956,6.0,21.0,25.0,1,WOD,Manual,252.0,0.3979863843292437,no_movement
1910,2.0,12.0,57.0,1,WOD,Manual,408.0,0.3979863843292437,undetermined
1950,6.0,25.0,21.0,3,WOD,Manual,312.0,0.3979863843292437,downward
1956,8.0,25.0,24.0,1,WD,Other,84.0,0.3979863843292437,upward
1952,9.0,19.0,32.0,1,WOD,Manual,216.0,0.3979863843292437,undetermined
1962,12.0,20.0,20.0,1,WOD,Manual,240.0,0.3979863843292437,undetermined
1967,5.0,18.416666666666668,24.0,1,WD,Other,5.0,0.3979863843292437,undetermined
1954,16.0,25.0,42.0,2,WOD,Other,72.0,0.3979863843292437,upward
1964,6.0,20.0,29.0,1,WD,Other,72.0,0.3979863843292437,undetermined
1978,12.0,8.0,19.0,1,WOD,Manual,60.0,0.3979863843292437,undetermined
1956,9.0,29.0,23.0,1,WOD,Other,24.0,0.3979863843292437,no_movement
1936,6.0,36.0,13.0,1,WOD,Other,72.0,0.3979863843292437,no_movement
1965,6.0,23.25,17.0,2,WOD,Manual,15.0,0.3979863843292437,undetermined
1948,8.0,38.0,17.0,1,WD,Other,12.0,0.3979863843292437,no_movement
1968,6.0,17.0,31.0,1,WOD,Manual,36.0,0.3979863843292437,undetermined
1951,6.0,29.166666666666668,25.0,1,WD,Manual,8.0,0.3979863843292437,upward
1958,17.0,18.0,26.0,1,WOD,Other,84.0,0.3979863843292437,undetermined
1948,2.0,30.0,16.0,1,WOD,Manual,108.0,0.3979863843292437,no_movement
1940,6.0,24.0,22.0,3,WOD,Agrarian,324.0,0.3979863843292437,no_movement
1963,10.0,22.0,27.0,1,WD,Other,144.0,0.3979863843292437,undetermined
1964,9.0,23.0,18.0,1,WOD,Manual,12.0,0.3979863843292437,undetermined
1962,9.0,22.0,25.0,1,WOD,Other,12.0,0.3979863843292437,undetermined
1919,3.0,27.0,43.0,1,WD,Manual,180.0,0.3979863843292437,upward
1955,3.0,33.0,44.0,1,WOD,Other,12.0,0.3979863843292437,no_movement
1970,10.0,15.0,22.0,1,WOD,Manual,120.0,0.3979863843292437,undetermined
1947,9.0,29.0,19.0,2,WD,Agrarian,36.0,0.3979863843292437,no_movement
1973,9.0,12.583333333333334,17.0,1,WD,Manual,144.0,0.3979863843292437,undetermined
1962,9.0,21.416666666666668,24.0,1,WD,Manual,168.0,0.3979863843292437,undetermined
1973,9.0,10.5,22.0,1,WD,Other,24.0,0.3979863843292437,undetermined
1975,11.0,10.0,22.0,1,WOD,Other,24.0,0.3979863843292437,undetermined
1949,8.0,31.0,40.0,2,WOD,Manual,36.0,0.3979863843292437,no_movement
1955,12.0,26.833333333333332,25.0,1,WD,Agrarian,2.0,0.3979863843292437,upward
1965,17.0,17.5,36.0,1,WOD,Manual,6.0,0.3979863843292437,undetermined
1969,14.0,12.0,21.0,1,WOD,Other,144.0,0.3979863843292437,undetermined
1968,12.0,6.416666666666667,22.0,1,WOD,Other,24.0,0.3979863843292437,undetermined
1956,16.0,31.0,25.0,1,WOD,Manual,24.0,0.3979863843292437,no_movement
1959,17.0,19.25,24.0,1,WOD,Manual,3.0,0.3979863843292437,undetermined
1954,12.0,27.25,40.0,1,WOD,Other,3.0,0.3979863843292437,no_movement
1934,6.0,26.0,20.0,1,WD,Agrarian,180.0,0.3979863843292437,upward
1926,9.0,28.0,18.0,1,WOD,Agrarian,120.0,0.3979863843292437,no_movement
1929,11.0,31.416666666666668,22.0,2,WD,Agrarian,120.0,0.3979863843292437,upward
1973,12.0,10.5,19.0,2,WOD,Manual,114.0,0.3979863843292437,undetermined
1928,12.0,32.0,52.0,1,WOD,Other,144.0,0.3979863843292437,upward
1941,12.0,30.0,35.0,1,WOD,Agrarian,24.0,0.3979863843292437,downward
1926,14.0,27.0,22.0,2,WD,Agrarian,24.0,0.3979863843292437,upward
1925,6.0,31.0,28.0,2,WD,Other,36.0,0.3979863843292437,no_movement
1958,16.0,34.0,29.0,2,WOD,Manual,24.0,0.3979863843292437,undetermined
1906,0.0,30.0,34.0,1,WOD,Agrarian,420.0,0.3979863843292437,no_movement
1941,9.0,33.0,25.0,1,WOD,Manual,36.0,0.3979863843292437,upward
1931,4.0,38.0,29.0,1,WOD,Agrarian,504.0,0.3979863843292437,no_movement
1974,5.0,11.5,26.0,1,WOD,Manual,12.0,0.3979863843292437,undetermined
1966,12.0,20.0,32.0,1,WOD,Manual,12.0,0.3979863843292437,undetermined
1973,9.0,10.416666666666666,24.0,1,WOD,Other,5.0,0.3979863843292437,undetermined
1974,16.0,15.5,17.0,1,WOD,Manual,24.0,0.3979863843292437,undetermined
1937,9.0,28.0,18.0,1,WOD,Manual,468.0,0.3979863843292437,no_movement
1939,6.0,30.0,21.0,1,WD,Manual,24.0,0.3979863843292437,no_movement
1918,0.0,30.25,37.0,1,WOD,Agrarian,3.0,0.3979863843292437,upward
1946,3.0,31.5,40.0,1,WOD,Other,6.0,0.3979863843292437,upward
1925,6.0,28.0,44.0,2,WOD,Manual,276.0,0.3979863843292437,no_movement
1953,6.0,31.5,43.0,2,WOD,Manual,18.0,0.3979863843292437,no_movement
1962,6.0,24.0,25.0,1,WOD,Other,24.0,0.3979863843292437,undetermined
1961,9.0,23.0,29.0,2,WOD,Manual,72.0,0.3979863843292437,undetermined
1935,4.0,30.0,49.0,2,WOD,Other,156.0,0.3979863843292437,no_movement
1962,7.0,23.5,25.0,1,WD,Manual,108.0,0.3979863843292437,undetermined
1972,9.0,12.5,29.0,1,WOD,Manual,6.0,0.3979863843292437,undetermined
1942,6.0,30.0,59.0,1,WOD,Other,6.0,0.3979863843292437,upward
1931,4.0,31.0,15.0,2,WD,Manual,48.0,0.3979863843292437,no_movement
1974,9.0,13.0,23.0,2,WOD,Manual,36.0,0.3979863843292437,undetermined
1965,8.0,23.5,13.0,4,WOD,Manual,270.0,0.3279464606801268,undetermined
1974,9.0,8.666666666666666,24.0,4,WOD,Agrarian,20.0,0.3279464606801268,undetermined
1963,11.0,22.0,21.0,2,WOD,Agrarian,216.0,0.3279464606801268,undetermined
1958,15.0,13.5,28.0,9,WOD,Manual,18.0,0.3279464606801268,undetermined
1959,3.0,27.0,40.0,1,WD,Other,36.0,0.3279464606801268,undetermined
1963,17.0,13.333333333333334,27.0,2,WOD,Manual,22.0,0.3279464606801268,undetermined
1968,12.0,11.833333333333334,31.0,3,WD,Manual,16.0,0.3279464606801268,undetermined
1973,10.0,13.416666666666666,22.0,3,WD,Manual,59.0,0.3279464606801268,undetermined
1976,6.0,10.416666666666666,19.0,2,WD,Manual,16.0,0.3279464606801268,undetermined
1928,3.0,23.583333333333332,26.0,9,WOD,Agrarian,19.0,0.3279464606801268,upward
1920,3.0,36.25,17.0,3,WD,Agrarian,231.0,0.3279464606801268,no_movement
1974,10.0,10.75,17.0,6,WOD,Agrarian,93.0,0.3279464606801268,undetermined
1936,6.0,34.0,32.0,2,WOD,Manual,144.0,0.3279464606801268,no_movement
1929,12.0,24.0,40.0,1,WOD,Manual,48.0,0.3279464606801268,no_movement
1967,6.0,20.166666666666668,20.0,3,WOD,Manual,14.0,0.3279464606801268,undetermined
1909,1.0,25.0,54.0,1,WOD,Manual,192.0,0.3279464606801268,no_movement
1969,10.0,16.583333333333332,30.0,3,WOD,Other,19.0,0.3279464606801268,undetermined
1932,2.0,31.5,16.0,7,WOD,Manual,117.0,0.3279464606801268,upward
1971,6.0,15.0,22.0,1,WD,Manual,60.0,0.3279464606801268,undetermined
1960,9.0,25.75,40.0,1,WOD,Other,3.0,0.3279464606801268,undetermined
1958,11.0,26.25,38.0,1,WOD,Manual,3.0,0.3279464606801268,undetermined
1959,6.0,30.166666666666668,24.0,1,WD,Agrarian,2.0,0.3279464606801268,undetermined
1966,6.0,21.5,18.0,7,WOD,Agrarian,210.0,0.3279464606801268,undetermined
1928,3.0,34.416666666666664,16.0,2,WOD,Agrarian,5.0,0.3279464606801268,no_movement
1938,6.0,25.5,22.0,2,WOD,Agrarian,6.0,0.3279464606801268,upward
1941,6.0,30.75,28.0,2,WD,Other,72.0,0.3279464606801268,upward
1934,1.0,30.333333333333332,26.0,2,WOD,Agrarian,4.0,0.3279464606801268,no_movement
1925,6.0,30.0,35.0,1,WOD,Agrarian,300.0,0.3279464606801268,no_movement
1951,3.0,33.75,26.0,2,WOD,Other,15.0,0.3279464606801268,upward
1934,6.0,33.5,22.0,1,WOD,Agrarian,6.0,0.3279464606801268,upward
1961,6.0,30.5,22.0,1,WD,Manual,6.0,0.3279464606801268,undetermined
1933,2.0,29.0,33.0,1,WD,Agrarian,96.0,0.3279464606801268,no_movement
1949,6.0,31.5,18.0,1,WOD,Agrarian,6.0,0.3279464606801268,no_movement
1973,5.0,12.666666666666666,19.0,2,WD,Manual,20.0,0.3279464606801268,undetermined
1948,7.0,32.0,17.0,2,WOD,Agrarian,416.0,0.3279464606801268,no_movement
1963,11.0,19.5,22.0,1,WD,Manual,6.0,0.3279464606801268,undetermined
1955,6.0,28.25,41.0,2,WOD,Agrarian,51.0,0.3279464606801268,no_movement
1967,8.0,23.0,33.0,1,WD,Manual,24.0,0.3279464606801268,undetermined
1929,4.0,29.75,22.0,6,WOD,Agrarian,381.0,0.3279464606801268,no_movement
1962,6.0,17.5,28.0,2,WD,Manual,54.0,0.3279464606801268,undetermined
1966,6.0,17.5,31.0,1,WOD,Manual,6.0,0.3279464606801268,undetermined
1960,8.0,28.5,32.0,2,WD,Manual,24.0,0.3279464606801268,undetermined
1918,3.0,32.0,37.0,2,WOD,Agrarian,72.0,0.3279464606801268,no_movement
1969,5.0,20.666666666666668,27.0,1,WD,Agrarian,8.0,0.3279464606801268,undetermined
1962,4.0,25.0,20.0,1,WD,Agrarian,36.0,0.3279464606801268,undetermined
1963,6.0,22.916666666666668,18.0,3,WD,Other,32.0,0.3279464606801268,undetermined
1948,6.0,30.833333333333332,29.0,2,WD,Other,4.0,0.3279464606801268,upward
1926,3.0,36.166666666666664,10.0,4,WOD,Other,780.0,0.3279464606801268,no_movement
1957,17.0,21.0,36.0,2,WOD,Manual,48.0,0.3279464606801268,undetermined
1970,6.0,16.916666666666668,23.0,2,WD,Manual,23.0,0.3279464606801268,undetermined
1973,9.0,8.166666666666666,18.0,8,WOD,Agrarian,26.0,0.3279464606801268,undetermined
1937,7.0,29.75,24.0,1,WD,Other,3.0,0.3279464606801268,no_movement
1928,0.0,29.583333333333332,20.0,4,WOD,Agrarian,127.0,0.3279464606801268,no_movement
1974,6.0,13.0,18.0,2,WD,Manual,84.0,0.3279464606801268,undetermined
1951,6.0,30.75,24.0,1,WD,Manual,9.0,0.466597565192262,no_movement
1968,9.0,16.333333333333332,29.0,2,WD,Other,34.0,0.466597565192262,undetermined
1972,6.0,15.75,25.0,2,WD,Manual,33.0,0.466597565192262,undetermined
1976,7.0,12.416666666666666,22.0,2,WD,Manual,11.0,0.466597565192262,undetermined
1945,3.0,31.0,30.0,3,WD,Other,29.0,0.466597565192262,upward
1926,0.0,38.25,20.0,2,WOD,Agrarian,3.0,0.466597565192262,no_movement
1966,9.0,22.75,32.0,2,WD,Manual,15.0,0.466597565192262,undetermined
1917,0.0,36.0,25.0,1,WOD,Agrarian,12.0,0.466597565192262,upward
1971,6.0,23.166666666666668,30.0,1,WD,Manual,48.0,0.466597565192262,undetermined
1970,9.0,23.0,17.0,1,WD,Other,60.0,0.466597565192262,undetermined
1924,0.0,33.0,30.0,2,WOD,Agrarian,12.0,0.466597565192262,no_movement
1968,12.0,16.0,24.0,1,WOD,Other,120.0,0.466597565192262,undetermined
1948,2.0,33.5,25.0,1,WD,Other,6.0,0.466597565192262,no_movement
1968,6.0,21.0,25.0,1,WD,Other,12.0,0.466597565192262,undetermined
1954,1.0,34.5,20.0,1,WD,Agrarian,6.0,0.466597565192262,no_movement
1966,9.0,23.666666666666668,27.0,2,WD,Manual,20.0,0.466597565192262,undetermined
1926,2.0,31.5,25.0,2,WD,Manual,126.0,0.466597565192262,upward
1943,6.0,32.0,43.0,1,WOD,Manual,192.0,0.466597565192262,no_movement
1963,7.0,24.0,22.0,1,WD,Manual,24.0,0.466597565192262,undetermined
1939,4.0,27.0,26.0,1,WOD,Manual,36.0,0.466597565192262,upward
1935,6.0,28.5,17.0,1,WD,Agrarian,6.0,0.466597565192262,no_movement
1977,12.0,12.0,6.0,1,WOD,Other,48.0,0.466597565192262,undetermined
1966,6.0,17.75,29.0,2,WD,Other,45.0,0.466597565192262,undetermined
1967,6.0,23.0,19.0,2,WD,Other,132.0,0.466597565192262,undetermined
1941,6.0,38.0,29.0,1,WD,Other,12.0,0.466597565192262,no_movement
1914,2.0,36.0,47.0,1,WD,Manual,3.0,0.466597565192262,upward
1953,3.0,30.5,26.0,1,WD,Agrarian,6.0,0.466597565192262,no_movement
1977,6.0,14.5,23.0,1,WD,Agrarian,12.0,0.466597565192262,undetermined
1970,10.0,23.5,15.0,2,WD,Other,24.0,0.466597565192262,undetermined
1935,3.0,38.0,42.0,2,WOD,Agrarian,24.0,0.466597565192262,upward
1966,9.0,19.0,21.0,1,WOD,Manual,84.0,0.466597565192262,undetermined
1954,0.0,23.25,22.0,1,WD,Agrarian,3.0,0.466597565192262,no_movement
1926,0.0,38.5,24.0,1,WD,Agrarian,36.0,0.466597565192262,upward
1953,4.0,37.0,27.0,1,WD,Agrarian,36.0,0.466597565192262,upward
1940,2.0,31.416666666666668,23.0,3,WOD,Agrarian,5.0,0.466597565192262,no_movement
1945,2.0,40.0,47.0,2,WD,Agrarian,12.0,0.466597565192262,downward
1969,9.0,13.416666666666666,20.0,2,WD,Manual,126.0,0.466597565192262,undetermined
1965,12.0,21.0,20.0,1,WD,Agrarian,216.0,0.466597565192262,undetermined
1982,11.0,6.583333333333333,16.0,1,WD,Manual,60.0,0.466597565192262,undetermined
1956,2.0,34.5,23.0,1,WD,Manual,288.0,0.466597565192262,upward
1964,7.0,28.166666666666668,19.0,3,WOD,Manual,182.0,0.466597565192262,undetermined
1978,6.0,7.25,19.0,2,WD,Other,66.0,0.466597565192262,undetermined
1956,0.0,27.0,39.0,1,WD,Other,96.0,0.466597565192262,upward
1973,8.0,12.0,25.0,1,WD,Manual,60.0,0.466597565192262,undetermined
1968,6.0,24.5,21.0,1,WD,Manual,168.0,0.466597565192262,undetermined
1979,7.0,15.0,21.0,1,WD,Manual,36.0,0.466597565192262,undetermined
1954,3.0,35.416666666666664,27.0,3,WD,Other,53.0,0.30615619575918274,no_movement
1967,6.0,19.166666666666668,15.0,3,WD,Other,62.0,0.30615619575918274,undetermined
1941,1.0,35.083333333333336,24.0,1,WD,Agrarian,1.0,0.30615619575918274,no_movement
1954,3.0,33.5,21.0,8,WOD,Agrarian,98.0,0.30615619575918274,no_movement
1933,3.0,37.333333333333336,19.0,2,WOD,Agrarian,28.0,0.30615619575918274,no_movement
1953,0.0,38.25,24.0,6,WD,Agrarian,87.0,0.30615619575918274,no_movement
1970,6.0,19.833333333333332,15.0,5,WD,Agrarian,88.0,0.30615619575918274,undetermined
1965,0.0,22.666666666666668,28.0,3,WD,Manual,32.0,0.30615619575918274,undetermined
1960,3.0,34.333333333333336,26.0,3,WD,Manual,28.0,0.30615619575918274,undetermined
1968,9.0,17.333333333333332,24.0,2,WD,Manual,33.0,0.30615619575918274,undetermined
1955,6.0,31.666666666666668,30.0,3,WD,Agrarian,32.0,0.30615619575918274,no_movement
1966,4.0,20.75,19.0,3,WD,Agrarian,33.0,0.30615619575918274,undetermined
1974,4.0,14.5,22.0,1,WD,Manual,60.0,0.30615619575918274,undetermined
1965,6.0,23.666666666666668,19.0,3,WD,Manual,20.0,0.30615619575918274,undetermined
1940,0.0,35.25,32.0,1,WD,Manual,3.0,0.30615619575918274,no_movement
1967,9.0,21.0,14.0,2,WOD,Agrarian,216.0,0.30615619575918274,undetermined
1963,10.0,34.5,19.0,2,WD,Other,174.0,0.30615619575918274,undetermined
1980,6.0,9.5,21.0,1,WD,Agrarian,6.0,0.30615619575918274,undetermined
1965,9.0,22.0,27.0,2,WD,Other,84.0,0.30615619575918274,undetermined
1963,1.0,32.583333333333336,14.0,2,WD,Manual,19.0,0.30615619575918274,undetermined
1971,6.0,20.666666666666668,25.0,2,WD,Manual,20.0,0.30615619575918274,undetermined
1941,4.0,35.916666666666664,6.0,7,WOD,Agrarian,35.0,0.30615619575918274,no_movement
1968,6.0,19.0,19.0,1,WD,Manual,12.0,0.30615619575918274,undetermined
1978,6.0,12.0,15.0,4,WD,Manual,60.0,0.30615619575918274,undetermined
1970,6.0,26.333333333333332,19.0,2,WD,Manual,16.0,0.30615619575918274,undetermined
1962,6.0,24.833333333333332,19.0,8,WD,Other,58.0,0.30615619575918274,undetermined
1957,1.0,30.583333333333332,23.0,4,WOD,Agrarian,31.0,0.30615619575918274,undetermined
1976,2.0,16.833333333333332,18.0,2,WD,Agrarian,10.0,0.30615619575918274,undetermined
1965,1.0,23.666666666666668,29.0,1,WD,Agrarian,20.0,0.30615619575918274,undetermined
1965,3.0,29.0,22.0,2,WD,Manual,60.0,0.30615619575918274,undetermined
1978,6.0,7.916666666666667,16.0,2,WD,Other,29.0,0.30615619575918274,undetermined
1938,2.0,33.75,21.0,3,WD,Agrarian,9.0,0.30615619575918274,no_movement
1959,6.0,31.916666666666668,31.0,4,WD,Other,35.0,0.30615619575918274,undetermined
1945,6.0,36.0,23.0,4,WOD,Agrarian,144.0,0.30615619575918274,no_movement
1966,6.0,29.5,16.0,5,WOD,Agrarian,54.0,0.30615619575918274,undetermined
1956,2.0,34.0,23.0,2,WD,Agrarian,60.0,0.30615619575918274,no_movement
1971,7.0,17.666666666666668,25.0,2,WD,Other,8.0,0.30615619575918274,undetermined
1957,4.0,30.166666666666668,20.0,6,WOD,Manual,216.0,0.30615619575918274,undetermined
1971,6.0,18.0,14.0,3,WOD,Other,108.0,0.30615619575918274,undetermined
1955,1.0,35.583333333333336,33.0,1,WD,Agrarian,7.0,0.30615619575918274,no_movement
1965,6.0,24.5,16.0,4,WOD,Manual,192.0,0.30615619575918274,undetermined
1964,0.0,25.333333333333332,18.0,3,WD,Manual,80.0,0.30615619575918274,undetermined
1963,6.0,28.333333333333332,22.0,2,WOD,Agrarian,16.0,0.30615619575918274,undetermined
1955,4.0,29.666666666666668,35.0,1,WD,Manual,6.0,0.30615619575918274,no_movement
1965,5.0,28.5,30.0,3,WD,Agrarian,30.0,0.30615619575918274,undetermined
1957,12.0,28.916666666666668,32.0,1,WD,Manual,10.0,0.30615619575918274,undetermined
1967,9.0,25.583333333333332,15.0,4,WD,Agrarian,43.0,0.30615619575918274,undetermined
1977,8.0,17.0,14.0,1,WD,Manual,60.0,0.30615619575918274,undetermined
1961,3.0,27.75,22.0,1,WD,Agrarian,9.0,0.30615619575918274,undetermined
1967,6.0,23.333333333333332,20.0,5,WD,Agrarian,99.0,0.30615619575918274,undetermined
1939,6.0,36.0,39.0,1,WD,Manual,12.0,0.30615619575918274,no_movement
1944,2.0,25.666666666666668,35.0,6,WD,Manual,66.0,0.30615619575918274,no_movement
1954,1.0,33.0,26.0,1,WD,Agrarian,12.0,0.30615619575918274,no_movement
1944,5.0,36.666666666666664,31.0,3,WD,Agrarian,20.0,0.30615619575918274,upward
1954,3.0,36.416666666666664,18.0,4,WD,Manual,41.0,0.30615619575918274,downward
1944,6.0,36.0,33.0,2,WD,Manual,36.0,0.30615619575918274,no_movement
1943,6.0,33.25,36.0,1,WD,Agrarian,3.0,0.30615619575918274,no_movement
1954,0.0,31.0,46.0,1,WD,Manual,24.0,0.30615619575918274,no_movement
